business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': 41.04218710000001, 'lng': -74.0748346}, 'viewport': {'northeast': {'lat': 41.0434550302915, 'lng': -74.0734405197085}, 'southwest': {'lat': 41.0407570697085, 'lng': -74.0761384802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Panera Bread,{'open_now': True},"[{'height': 2453, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103967061093453033505"">Richard Rogers</a>'], 'photo_reference': 'AW30NDyr9UBYnp1mznqaB8olwBI0oGeHQdCXsVwty2kV4dWo25XLAI20r_vG2zPuMBaMojQTdETcLem4sauh8jvsP2WlDglh26FRtx9ytkNaOtvb4F3CuYBmqwyH7UNIKuhNViBtuObFWto3p1YL3WxeSSGuIiYLzb1pjZ8Zcn8TKAiHNKMH', 'width': 3016}]",ChIJeZU8ENXlwokRs_5OYwDd0Qc,"{'compound_code': '2WRG+V3 Woodcliff Lake, NJ, USA', 'global_code': '87H72WRG+V3'}",4.1,ChIJeZU8ENXlwokRs_5OYwDd0Qc,GOOGLE,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",277.0,"445 Chestnut Ridge Road, Woodcliff Lake",2.0,
OPERATIONAL,"{'location': {'lat': 40.992034, 'lng': -74.031699}, 'viewport': {'northeast': {'lat': 40.9933623802915, 'lng': -74.0304060197085}, 'southwest': {'lat': 40.9906644197085, 'lng': -74.0331039802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112311498096483559404"">Celmira Lamadrid</a>'], 'photo_reference': 'AW30NDzoi2Jaakkf6j1Jzr_0bU0z33fjnjvOjzwnTNcVN7ZivCF9aj4vu243eFrFUMnBovUp1uTYwf8_BauNclFWUloGNKzapfcO2LI-23pDFRG4U518mznHNvcfNdCBEoxJFfdtTRfAjDAhTa7QctvOiGcIdlQVVVvM3tlEk628W5BTkVkr', 'width': 3024}]",ChIJh3G0vX3lwokR3B5zsEz9krA,"{'compound_code': 'XXR9+R8 Westwood, NJ, USA', 'global_code': '87G7XXR9+R8'}",4.3,ChIJh3G0vX3lwokR3B5zsEz9krA,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",220.0,"Meisel Building, 102 Westwood Avenue, Westwood",2.0,
OPERATIONAL,"{'location': {'lat': 40.9963557, 'lng': -74.1099909}, 'viewport': {'northeast': {'lat': 40.99775193029149, 'lng': -74.1088261197085}, 'southwest': {'lat': 40.9950539697085, 'lng': -74.1115240802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,St. Eve's,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100859556174604570277"">Patricia F Schwartz</a>'], 'photo_reference': 'AW30NDzjT37o94rk82N5ckx3Gwd5cSIps3xm1_9c1LpnXrILBcEHIe8LeSYtFznxckNPSV1kNeWm1UwX7Gmg2GeD5B5m0a_xW0KO3-YfH4zBMLCBek7foie8UXSZFpmRQio5SrmiT6NWy_0fLRJXJV1r9p8nNcIg5flSG2m0pU2OHEYZPFBz', 'width': 3024}]",ChIJCcL_5pDkwokReuAfI4-gW1E,"{'compound_code': 'XVWR+G2 Ho-Ho-Kus, NJ, USA', 'global_code': '87G7XVWR+G2'}",4.5,ChIJCcL_5pDkwokReuAfI4-gW1E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",187.0,"611 North Maple Avenue, Ho-Ho-Kus",3.0,
OPERATIONAL,"{'location': {'lat': 41.0567417, 'lng': -74.0685342}, 'viewport': {'northeast': {'lat': 41.0580231302915, 'lng': -74.06701456970849}, 'southwest': {'lat': 41.0553251697085, 'lng': -74.06971253029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,DELPINO Restaurant,{'open_now': True},"[{'height': 2324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109689102468220989216"">DELPINO Restaurant</a>'], 'photo_reference': 'AW30NDzunjOCiG1VOs2GAxqhUKgWkixPI-K8xR1yEu_ciBfzu9_jHLZ3YvNK9J9SCO886klTlAkVLNlmc8syE5_cOqt3NpJw70NC1I-I2PWno-ZzVAvl0VJXeZUEku_0a5OhHj0a0dH6Db3KOMR22BZ3y8j3RrNCDX9XEb-PQz39-Sajuc2D', 'width': 4032}]",ChIJvYTxsmXmwokRQ0fMPw9lOZY,"{'compound_code': '3W4J+MH Montvale, NJ, USA', 'global_code': '87H73W4J+MH'}",4.4,ChIJvYTxsmXmwokRQ0fMPw9lOZY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",265.0,"108 Chestnut Ridge Road, Montvale",2.0,
OPERATIONAL,"{'location': {'lat': 40.9765217, 'lng': -74.0816219}, 'viewport': {'northeast': {'lat': 40.9776537802915, 'lng': -74.0804590697085}, 'southwest': {'lat': 40.97495581970851, 'lng': -74.08315703029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,McDonald's,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103367500616473629639"">Fran Rosario</a>'], 'photo_reference': 'AW30NDxLaDiIYLuKUGmjpg7bSqEJYHideCgWMS8F0WSTVA1OXQWavQv5oikiEJixts0QCXflh7FzAXsks8ZuTUvkMpVBTEwEqZ3Qc_no6UMHwfCfaDFjDC3mo-J5o4eEn2I7yPUzDoLvJW-nUDBp3dgLcmFR3RAKg6-DLc346CYlrrn3Rn9M', 'width': 4032}]",ChIJBbMH8NnkwokRwWFyJUyCS-I,"{'compound_code': 'XWG9+J9 Paramus, NJ, USA', 'global_code': '87G7XWG9+J9'}",3.5,ChIJBbMH8NnkwokRwWFyJUyCS-I,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1468.0,"828 New Jersey 17, Paramus",1.0,
OPERATIONAL,"{'location': {'lat': 41.0391014, 'lng': -74.028629}, 'viewport': {'northeast': {'lat': 41.0405715302915, 'lng': -74.0273492697085}, 'southwest': {'lat': 41.0378735697085, 'lng': -74.0300472302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bellissimo Restaurant,{'open_now': True},"[{'height': 3984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108001191787220527259"">Raul Pared</a>'], 'photo_reference': 'AW30NDyKHD5PaukJHL9s3CNuWFxTKGOE-2GQiq6dguNViQXzlstu8lEvFS4auVVcP2mAt29LwktoVMuu_yR7Wm_5uR8wdckruvEXjhhlh3PxCCxDPzgK-jnYIjuozNWa8gkpBknghdSB-klST1YGyZO_w9WshEEgireHKdHRWx0HA5MJRyQm', 'width': 2988}]",ChIJP5aQjqrowokRrq27i5HB4W8,"{'compound_code': '2XQC+JG Montvale, NJ, USA', 'global_code': '87H72XQC+JG'}",4.6,ChIJP5aQjqrowokRrq27i5HB4W8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",566.0,"12 South Kinderkamack Road, Montvale",2.0,
OPERATIONAL,"{'location': {'lat': 41.015296, 'lng': -74.041224}, 'viewport': {'northeast': {'lat': 41.0167201302915, 'lng': -74.0399225197085}, 'southwest': {'lat': 41.0140221697085, 'lng': -74.0426204802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nino's Pizza & Restaurant,{'open_now': True},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107886024064681900220"">Nino&#39;s Pizza &amp; Restaurant</a>'], 'photo_reference': 'AW30NDz6ebs9AaIzizfvUgGhMHpOP-sn68pN3K7bYFT2nccNsyDwW8l70ajdvOgC8BJ8P18re0Yt0xn0ax5v4hoCfT6a6BYbkn1yXBcFYO05dyqONNnFipCSgb9tUpY8lzlqQZJ_WxPjlrnTCCcCacl6tzdmScEOJGXX_GfIJkwo_RWtzgXp', 'width': 1200}]",ChIJLf5g-o3lwokRqaRfyFWdrRI,"{'compound_code': '2X85+4G Hillsdale, NJ, USA', 'global_code': '87H72X85+4G'}",4.5,ChIJLf5g-o3lwokRqaRfyFWdrRI,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",316.0,"456 Broadway, Hillsdale",1.0,
OPERATIONAL,"{'location': {'lat': 41.03699110000001, 'lng': -74.0580902}, 'viewport': {'northeast': {'lat': 41.0383208302915, 'lng': -74.0565498197085}, 'southwest': {'lat': 41.0356228697085, 'lng': -74.05924778029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,103 PRIME at Valentino's,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115713572783867965781"">103 PRIME at Valentino&#39;s</a>'], 'photo_reference': 'AW30NDzdT-s6AF7Gmbl_L_TlsiU5aBjMwkdP9kT9Tm4TIrYaPAUJZWY_zE6V7wP4K_sZtf-DiL9lTTyzs2tvLDD5ePqBgIGR45Yvchy_2UpFoHhE2MJDeO5dBJU9jeUOZzby1rcOjrN_HF5xjDXshTuM-CeibB4wVqbJ6C-M8mfFFTPie893', 'width': 3264}]",ChIJ8xh3od7lwokRU_POvwqAJUo,"{'compound_code': '2WPR+QQ Park Ridge, NJ, USA', 'global_code': '87H72WPR+QQ'}",4.3,ChIJ8xh3od7lwokRU_POvwqAJUo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",191.0,"103 Spring Valley Road, Park Ridge",2.0,
OPERATIONAL,"{'location': {'lat': 41.0329745, 'lng': -74.0340597}, 'viewport': {'northeast': {'lat': 41.0343724802915, 'lng': -74.0328057197085}, 'southwest': {'lat': 41.0316745197085, 'lng': -74.03550368029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Yuki Hana,{'open_now': True},"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118211488739575570065"">Danny S kim</a>'], 'photo_reference': 'AW30NDwjfDGAfqPeAHwHK4OpNbu5y8oLueKG36H7r9EdVdv5oL27KAJO1qxnTEolnPhbM8mnMq7IBKtzhNKvjFbzlEDpIOZcHCdYM8Fwh4SYO3dOb1K1UOciClV4YxhLKz-PeMikwILKva5nydOKOMsRlvMtSAED4tCm6QYkdmcF9ZvUXtUO', 'width': 4032}]",ChIJNVQZMvnlwokRyaYncUBD240,"{'compound_code': '2XM8+59 Park Ridge, NJ, USA', 'global_code': '87H72XM8+59'}",4.7,ChIJNVQZMvnlwokRyaYncUBD240,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",232.0,"131 Kinderkamack Road, Park Ridge",2.0,
OPERATIONAL,"{'location': {'lat': 41.04504439999999, 'lng': -74.05204069999999}, 'viewport': {'northeast': {'lat': 41.0462902802915, 'lng': -74.05066376970849}, 'southwest': {'lat': 41.0435923197085, 'lng': -74.0533617302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Peppercorns Restaurant and Bar,{'open_now': True},"[{'height': 283, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108928306349776485795"">Peppercorns Restaurant and Bar</a>'], 'photo_reference': 'AW30NDyU-JWIsOHwPmqwS2DaL6mjkp6T6Hz-bAZZ0OdOJhSTy43_y63W7NaHzS-wdivv9b3SxdqVpnQG7MmJKr4HMWZ8bnxQspTCftBLSJUGejnooqD8r2EpE_FFG86gjfQn0hZWTBQ_o__gu2cKdDMtiJI7lCU9exYA4UbL7lvcogrr3JoP', 'width': 504}]",ChIJ2YDPaQvmwokRQ0c_YlNN83k,"{'compound_code': '2WWX+25 Park Ridge, NJ, USA', 'global_code': '87H72WWX+25'}",4.2,ChIJ2YDPaQvmwokRQ0c_YlNN83k,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",434.0,"176 Colony Avenue, Park Ridge",2.0,
OPERATIONAL,"{'location': {'lat': 40.98605599999999, 'lng': -74.062945}, 'viewport': {'northeast': {'lat': 40.9875900802915, 'lng': -74.0617274697085}, 'southwest': {'lat': 40.9848921197085, 'lng': -74.06442543029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',{'open_now': False},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103631538470216231045"">Rich Zumpano</a>'], 'photo_reference': 'AW30NDz32b43S9uVvGBDWPwgTmyrvY0QEaI0zEihKF0keSw66pQmCQoUzUhEb_G4YZ1Zwtt4zZxlFTp1SkIloKiCtn8hTS7NtlkuLTDJbHpyWimQ9Dtsdw6Vhv7GAPM8ZA_5KGB46sM-VldUX_d2vrx37MotbuDlsTyRusl95OV-NwnJQiT2', 'width': 4032}]",ChIJn4ZICxflwokRhwE7-mWYHrY,"{'compound_code': 'XWPP+CR Township of Washington, NJ, USA', 'global_code': '87G7XWPP+CR'}",3.8,ChIJn4ZICxflwokRhwE7-mWYHrY,GOOGLE,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",89.0,"303B Pascack Road, Township of Washington",1.0,
OPERATIONAL,"{'location': {'lat': 40.9857477, 'lng': -74.0629872}, 'viewport': {'northeast': {'lat': 40.98703518029151, 'lng': -74.06179906970848}, 'southwest': {'lat': 40.98433721970851, 'lng': -74.06449703029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101567282021905206487"">Maria Popich</a>'], 'photo_reference': 'AW30NDyK70p1hwitZGfAPNT33D2KPNpSCEkLr3TkVI1_QHy9EN3H1o1Buju7ul3NabhnxKYyJT8rntJUCyOMfW_yUx79lNU6oKqdoozQD3ICdPKJiD636ZpXMR8ufwt7BVznrRhCG5U_SVULcWxBUlIyXccLOaK-RqrJ42d1P4utzYiZZAk2', 'width': 3024}]",ChIJ4YoPnxflwokRikUUdtGjgws,"{'compound_code': 'XWPP+7R Township of Washington, NJ, USA', 'global_code': '87G7XWPP+7R'}",2.9,ChIJ4YoPnxflwokRikUUdtGjgws,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",51.0,"295 Pascack Road Unit J295, Township of Washington",1.0,
OPERATIONAL,"{'location': {'lat': 41.0481467, 'lng': -74.06629540000002}, 'viewport': {'northeast': {'lat': 41.04946673029149, 'lng': -74.0648063697085}, 'southwest': {'lat': 41.04676876970849, 'lng': -74.06750433029153}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',{'open_now': True},"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115667837569087054221"">Dunkin&#39;</a>'], 'photo_reference': 'AW30NDye1kUaUKLvDYlDh6BWu-TnJ-UCuuTovcVm8t7zR3LdDC28SDd5onpwTI5gQi_VH6Ew8Jedxsln01f0ecNp_ox-1GZdKBbxSNTne9UWVAjaGtvKTWjaHPPZrSlTXdqXHX_X0PwSFfd2arrhg-eP1mgFB8PfzpPcdcsIBapHJkKrWDZO', 'width': 1143}]",ChIJvcgNembmwokRmNdeHNS27i0,"{'compound_code': '2WXM+7F Montvale, NJ, USA', 'global_code': '87H72WXM+7F'}",2.7,ChIJvcgNembmwokRmNdeHNS27i0,GOOGLE,"['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",88.0,"Service Plaza, Garden State Pkwy MM 172, Montvale",1.0,
OPERATIONAL,"{'location': {'lat': 41.0357967, 'lng': -74.03296089999999}, 'viewport': {'northeast': {'lat': 41.0370121802915, 'lng': -74.0314417697085}, 'southwest': {'lat': 41.0343142197085, 'lng': -74.0341397302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pesto,{'open_now': False},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117687470126091522338"">K. Buvar-Toth</a>'], 'photo_reference': 'AW30NDwqVMvl7MxnihKcp4bawYyHZF_nwjGjTljO2jujBQQda2YjEq1OR1d1ZR2BTQPt2ws0uQ9KuLb9tF1Dww_Zikew5BHDvE_wYWvsMCz2QOOPY_h-Uul6fYX4jiIWjeOi7gbpTxqkzr0wbzDRLptrva1ATwOif16VzwrCjUyZwmjj1lvL', 'width': 4128}]",ChIJTx1mAP_lwokROGBuvRw4RDk,"{'compound_code': '2XP8+8R Park Ridge, NJ, USA', 'global_code': '87H72XP8+8R'}",4.6,ChIJTx1mAP_lwokROGBuvRw4RDk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",217.0,"168F Kinderkamack Road, Park Ridge",2.0,
OPERATIONAL,"{'location': {'lat': 41.05313949999999, 'lng': -74.0552568}, 'viewport': {'northeast': {'lat': 41.0546263302915, 'lng': -74.0539295697085}, 'southwest': {'lat': 41.0519283697085, 'lng': -74.05662753029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Classic Cafe Management,{'open_now': True},,ChIJe1vi3mzmwokRtryMMM-oi6w,"{'compound_code': '3W3V+7V Montvale, NJ, USA', 'global_code': '87H73W3V+7V'}",,ChIJe1vi3mzmwokRtryMMM-oi6w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"5 Paragon Drive, Montvale",,
OPERATIONAL,"{'location': {'lat': 41.03622969999999, 'lng': -74.0304235}, 'viewport': {'northeast': {'lat': 41.03759763029149, 'lng': -74.02911946970849}, 'southwest': {'lat': 41.03489966970849, 'lng': -74.0318174302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113503407833388860671"">M Asim Qamar (Asim)</a>'], 'photo_reference': 'AW30NDw_DLaQ6Aw0EJkFRcMF23ZlWaPjcvcqjLBjCfF7ljU8_OFjhk6qFvm5AjMnLYFPUpqDC0Lihdv3nzjWSd7g890Zwh5DcGrCwlG4EfB9TeAOkbQVLMUPwaTLQMV0Grv0_GQCXstdVBUoKc86SA8Fh3htILG4A7ExRPxcJFyIbjNfezKY', 'width': 3024}]",ChIJ-1noiP_lwokRLOt5hxejik4,"{'compound_code': '2XP9+FR Park Ridge, NJ, USA', 'global_code': '87H72XP9+FR'}",4.4,ChIJ-1noiP_lwokRLOt5hxejik4,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",117.0,"191 Kinderkamack Road, Park Ridge",2.0,
OPERATIONAL,"{'location': {'lat': 41.0508756, 'lng': -74.0618611}, 'viewport': {'northeast': {'lat': 41.0521893302915, 'lng': -74.0603502197085}, 'southwest': {'lat': 41.0494913697085, 'lng': -74.06304818029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109368269106059691353"">Halit Omer Camcı</a>'], 'photo_reference': 'AW30NDxOhUmJAkTdpVr9GptKXWV55sWFVWhuf2jXo1m4If9EIdvVzqAxTb4LnaT7-kqgq59I9ltYF3fEX1P41wDpD7JyjzsqY-9KWInSCR0sN5IQ1j_4lmgnDB4oq31yg_wLkxfbmoL--_ETTdjEefNAYauJ1mlbker4-cJd5GgQKrnglefK', 'width': 4032}]",ChIJp_ZOw3HmwokRoOZNbhjhj1w,"{'compound_code': '3W2Q+97 Montvale, NJ, USA', 'global_code': '87H73W2Q+97'}",4.2,ChIJp_ZOw3HmwokRoOZNbhjhj1w,GOOGLE,"['cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",212.0,"12 Farm View, Montvale",2.0,
OPERATIONAL,"{'location': {'lat': 41.0511936, 'lng': -74.06174589999999}, 'viewport': {'northeast': {'lat': 41.0525500802915, 'lng': -74.06029956970849}, 'southwest': {'lat': 41.0498521197085, 'lng': -74.06299753029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Habit Burger Grill,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113610494667276876871"">Nelisha B.</a>'], 'photo_reference': 'AW30NDxw2_0ZtgYlLNu3-j5Tb79MMQYMpjfRpLCjRS3u42wDVNg2VK7Ty-Nfr6XHulxMyz_LpmjFYWjbwXdiJ4ml-VGHFsRjtyYRQqIMdGB9CZk0potcuqTrBT8Sc9N-Du1u3PBSNIY29b5EELWBewh4uE9eprnJyUfu9E1rSAcrt15GZsWB', 'width': 3024}]",ChIJPQI29KXowokR9kPTgkM7-F8,"{'compound_code': '3W2Q+F8 Montvale, NJ, USA', 'global_code': '87H73W2Q+F8'}",4.4,ChIJPQI29KXowokR9kPTgkM7-F8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",490.0,"22 Farm View, Montvale",1.0,
OPERATIONAL,"{'location': {'lat': 40.9920034, 'lng': -74.0342776}, 'viewport': {'northeast': {'lat': 40.99332478029149, 'lng': -74.03299986970848}, 'southwest': {'lat': 40.9906268197085, 'lng': -74.0356978302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Caffe Anello,{'open_now': False},"[{'height': 560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115989370933771687571"">Caffe Anello</a>'], 'photo_reference': 'AW30NDyfkZhOHSHw1dXlng16idh7LcWBBzRE90dEtiQxg9ltUjA080d-6gC_ZNPNvmA0WaZbjCNGW2WsHGIZmG1ddGl1BY27XVb44r5w_6wPmrrdsKfas7PS67UKJ3dWR8KxcA8IOFwBm9pExX6xas3ra2DgijTyZHplxL_rJij5iSlr8IIq', 'width': 995}]",ChIJMbCxY5DvwokRtwD6O41mQUc,"{'compound_code': 'XXR8+R7 Westwood, NJ, USA', 'global_code': '87G7XXR8+R7'}",4.6,ChIJMbCxY5DvwokRtwD6O41mQUc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",152.0,"11 Madison Avenue, Westwood",,
OPERATIONAL,"{'location': {'lat': 41.05648999999999, 'lng': -74.0686211}, 'viewport': {'northeast': {'lat': 41.0579051302915, 'lng': -74.0670755197085}, 'southwest': {'lat': 41.0552071697085, 'lng': -74.0697734802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Stein's Gourmet Cafe,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108101728335976743758"">Joe Delvo</a>'], 'photo_reference': 'AW30NDxwqG1YfNe4phKUcFoosVIAH-yzC1spahh2N8CwnzZB1wlQWYCSZ2xcvvrtcgyBMq82DG3nuxeMI6ZPb5C8Jeu35449AvitR7S91JUZsLYlyFu2Dm08yXR0cYpzWp3-dizKUO2sLDZ4ncGwkSKLPK3XC6xklOvUiMIkjj0mvZrQcrin', 'width': 3024}]",ChIJkcForWXmwokRetRL4fEvXmA,"{'compound_code': '3W4J+HH Montvale, NJ, USA', 'global_code': '87H73W4J+HH'}",3.9,ChIJkcForWXmwokRetRL4fEvXmA,GOOGLE,"['cafe', 'bakery', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",159.0,"106 Chestnut Ridge Road, Montvale",1.0,
OPERATIONAL,"{'location': {'lat': 40.9927778, 'lng': -74.0319444}, 'viewport': {'northeast': {'lat': 40.99411913029149, 'lng': -74.0306986197085}, 'southwest': {'lat': 40.9914211697085, 'lng': -74.03339658029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kimchi Smoke Barbecue,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104323224517083076827"">Kimchi Smoke Barbecue</a>'], 'photo_reference': 'AW30NDzZ3Oserze8RPePa8fJ6AHE1jeybOMjJ8WB6O_4NhFPmGR90PyAhCS8gKlQkFYoC2vPFqS1xyZ8yw1abn8TP3FyduwlTT_63uAHmAsJUesQPAkSU5b1Bdr_ntLO_QR3d8h6TZM6UOWKGmVcc6l-oybDBUmntDfKdhLCzWIx9xuikCIs', 'width': 3024}]",ChIJr7UMw33lwokRVX7JDvhoXU0,"{'compound_code': 'XXV9+46 Westwood, NJ, USA', 'global_code': '87G7XXV9+46'}",4.4,ChIJr7UMw33lwokRVX7JDvhoXU0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",435.0,"301 Center Avenue, Westwood",2.0,
