business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 37.92669650000001, 'lng': -121.4310695}, 'viewport': {'northeast': {'lat': 37.9280655302915, 'lng': -121.4294796697085}, 'southwest': {'lat': 37.9253675697085, 'lng': -121.4321776302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Yong's Bar & Grill,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117910800438843013104"">I am Meeh</a>'], 'photo_reference': 'AW30NDxuK4-_pM15CToWwZoULfVVpRN2eY7QhSgVjD-B-5wEpSjHaUETpFlz_KBrsw7b3ptK6iMLpdz_T7pUeG5mpYlbhPfsWSFq2Sa8Rl7TuQOHmrqKWwKVmdXRG42Ev7izG7FBrcnaWfHvvi4X0bc1pmxmBFU8QFe_Jdqv2TPxHsokJmFY', 'width': 3000}]",ChIJl63xguUPkIAR3wH-htsbxs4,"{'compound_code': 'WHG9+MH Holt, CA, USA', 'global_code': '849WWHG9+MH'}",,4.4,ChIJl63xguUPkIAR3wH-htsbxs4,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",52,"4479 South Whiskey Slough Road, Holt",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9267305, 'lng': -121.4310013}, 'viewport': {'northeast': {'lat': 37.9281557802915, 'lng': -121.4296514697085}, 'southwest': {'lat': 37.9254578197085, 'lng': -121.4323494302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Yong's Delta Roadhouse,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105399976000159142887"">Beverly Moore</a>'], 'photo_reference': 'AW30NDzw7YrF2AxNcSps4rvQzWxOfb_ccwG1i9XwUq7mLKD8783ydQX7n-CiMHU8-jrh-bL6e7QxQ-b6YK_gxdAImBcPRhD_c1DH0FiTtaIKnizFlqApLA_nGFXba93apA_qD-HkW3BQDn1jDLREfi5j4IvYebBRQZtK76TDXxEJudqdyOf2', 'width': 1080}]",ChIJ3VgrZeUPkIARJ5-2tSZxEPg,"{'compound_code': 'WHG9+MH Holt, CA, USA', 'global_code': '849WWHG9+MH'}",,4.4,ChIJ3VgrZeUPkIARJ5-2tSZxEPg,GOOGLE,"['atm', 'meal_takeaway', 'finance', 'bar', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",8,"4479 South Whiskey Slough Road, Holt",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.8502102, 'lng': -121.3215736}, 'viewport': {'northeast': {'lat': 37.85150333029149, 'lng': -121.3201186697085}, 'southwest': {'lat': 37.8488053697085, 'lng': -121.3228166302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Hogan's Haven Acres,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103700258064959134156"">Rebecca michele Hoyt</a>'], 'photo_reference': 'AW30NDxw9h3vNxqgND7QmmTQX7q2ATZXflOwM3eXCa01Bp5Fqdivz4NImXY6m3NnIHRb3RkOjuIqK3PmgsMt_XQ7PcsX3EOh3PUzMgaiAmMsRO0zQhM1DC4SjyHaaegAq0SHDmmlq-CY_zw3Kra4_EI69hS8OP5hkrFZmdpRP29TnUCljfQ9', 'width': 4080}]",ChIJ42wLZ0MUkIARjB5K8gtC6aE,"{'compound_code': 'VM2H+39 Lathrop, CA, USA', 'global_code': '849WVM2H+39'}",,4.5,ChIJ42wLZ0MUkIARjB5K8gtC6aE,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",566,"1691 Frewert Road, Lathrop",{'open_now': True}
CLOSED_TEMPORARILY,"{'location': {'lat': 37.9988092, 'lng': -121.31261}, 'viewport': {'northeast': {'lat': 37.99998618029149, 'lng': -121.3112016697085}, 'southwest': {'lat': 37.9972882197085, 'lng': -121.3138996302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,True,"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110339574247301655099"">Subway</a>'], 'photo_reference': 'AW30NDzbj_jrBp3GlCxmZu2V0haS1Scqn-hHqcIqYNvcVa3umqx2i3Ee7ICuQBwty5UPiQmql7Vv09xTcGXNbtROjmVuzZOJBKf3XNrqQWnnIXH8eGY3tRDl9MKOXUFjgFWVsLHD_R-kzBw2Wp6CJ4uBbWh3v-QPUqv0GlgOFOUO0QQffCHC', 'width': 1763}]",ChIJDduSNlcMkIARnMHEP1Qsexo,"{'compound_code': 'XMXP+GX Stockton, CA, USA', 'global_code': '849WXMXP+GX'}",1.0,4.1,ChIJDduSNlcMkIARnMHEP1Qsexo,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",74,"5308 Pacific Avenue Space 92, Stockton",
CLOSED_TEMPORARILY,"{'location': {'lat': 37.99859319999999, 'lng': -121.312832}, 'viewport': {'northeast': {'lat': 37.9998596302915, 'lng': -121.3112339697085}, 'southwest': {'lat': 37.9971616697085, 'lng': -121.3139319302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chinese Gourmet Express,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106048594040559266687"">B W</a>'], 'photo_reference': 'AW30NDx1f0F5q3Y0r7zrYtImjFOXdQPBEmy_3pwZnlsRlsjTKO6TUmNjdntnFG--bjo0w4nVdZ_PcuSbNAUUSZtom_wJnQ-1kNFLKSF8Pfh9Gg_mnhB16q8kmjO-Vv_TmcHDi66lmKiLaUk7lxW8s1M7yYouPTStP3lNYhSKB_2aR06FWgC3', 'width': 4032}]",ChIJDduSNlcMkIARwn4Hw61_I2U,"{'compound_code': 'XMXP+CV Stockton, CA, USA', 'global_code': '849WXMXP+CV'}",1.0,4.2,ChIJDduSNlcMkIARwn4Hw61_I2U,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",17,"5308 Pacific Avenue #98, Stockton",
OPERATIONAL,"{'location': {'lat': 38.1157776, 'lng': -121.3719307}, 'viewport': {'northeast': {'lat': 38.1172324802915, 'lng': -121.3707721697085}, 'southwest': {'lat': 38.1145345197085, 'lng': -121.3734701302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Michael David Winery,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104580384635804776887"">Eric W</a>'], 'photo_reference': 'AW30NDwdgiJihspUBU0dpVCEEancCFSoSiVqWkz7LVQKXMMrKl3xs4tNcF9Et_De5OE7YfjcaQkkqM92xmyirkh16dhl39-d-2N4VsEIOFii7d8_eYyB6ycgXwpkDsY4I1FLKwFbvq8DxIsiA9xTQ8Y_NrvNPy3lfL2bHa5EucVcCE8Q1ZHw', 'width': 3024}]",ChIJcdg29zynmoARR4F02Bz8ZI0,"{'compound_code': '4J8H+86 Lodi, CA, USA', 'global_code': '84CW4J8H+86'}",,4.6,ChIJcdg29zynmoARR4F02Bz8ZI0,GOOGLE,"['grocery_or_supermarket', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",536,"4580 California 12, Lodi",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9946689, 'lng': -121.3134374}, 'viewport': {'northeast': {'lat': 37.9959546302915, 'lng': -121.3119206197085}, 'southwest': {'lat': 37.9932566697085, 'lng': -121.3146185802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chipotle Mexican Grill,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108775656896541008506"">Tammy Altes</a>'], 'photo_reference': 'AW30NDzboXGQdJ8qgxZL7_gTWFaRWdEBv82oXlVEUN9F32v6x37nFqIYwKT4WusBY4Exc-qyARaX01nASkvJSEGTGGy_4zaTzGAWeupW7lDGYr_IFUEoRaLrW4R_G9MEzqpTK-JU0SLcY0xIMbOu2G2QszC84JFkpwy0RifpjeCA6DnJADGT', 'width': 3096}]",ChIJp_58U1EMkIARgOkjxUfGbzo,"{'compound_code': 'XMVP+VJ Stockton, CA, USA', 'global_code': '849WXMVP+VJ'}",1.0,4.0,ChIJp_58U1EMkIARgOkjxUfGbzo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",928,"4940 Pacific Avenue, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9548834, 'lng': -121.2895268}, 'viewport': {'northeast': {'lat': 37.9561332802915, 'lng': -121.2883144197085}, 'southwest': {'lat': 37.9534353197085, 'lng': -121.2910123802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Misaki Sushi & Bar,,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110352208458012383927"">Son Mai, G Tour Photos</a>'], 'photo_reference': 'AW30NDwVL0Fk5eFxyUUUQo79hL8P1WBxjPGAucaksIH4R_N-qBCKMqdyFJ-b8MQOev-jbi8M5cgVP4IoovhJgaL1Vh9q4qjwNgixuFVfZyp30dVEzKZOC7WX0MincfF4vIxrRimwTVxtGvFWwEAlcAnBLRO1rdpgK8jW1NTnM2hBSKNqlU8_', 'width': 1280}]",ChIJF777x54SkIARwerHxXCkJQs,"{'compound_code': 'XP36+X5 Stockton, CA, USA', 'global_code': '849WXP36+X5'}",2.0,4.5,ChIJF777x54SkIARwerHxXCkJQs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1007,"222 North El Dorado Street M, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.01138660000001, 'lng': -121.3232257}, 'viewport': {'northeast': {'lat': 38.01269958029151, 'lng': -121.3219426197085}, 'southwest': {'lat': 38.01000161970851, 'lng': -121.3246405802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Market Tavern,,"[{'height': 336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116314998056545923166"">Market Tavern</a>'], 'photo_reference': 'AW30NDwKI8UA4HpFH5YJ_OcSQFaGKqYaSVV69JjyucmXYLTXwC0QROagTfm6rUYAGh1JDoKfz3lTZMExdqE1mtyPoGb434e8wzzRjrDK97DvVdRBRaIMwlnoMAPq49Ytjk1pYOZ_yyQ9wISs7jRxVrs0KXktkXoznwtAIbNSu9WlMWiU9LS4', 'width': 595}]",ChIJLWZp6GgMkIARdhijQnVS74E,"{'compound_code': '2M6G+HP Stockton, CA, USA', 'global_code': '84CW2M6G+HP'}",2.0,4.4,ChIJLWZp6GgMkIARdhijQnVS74E,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1253,"236 Lincoln Center, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.1283212, 'lng': -121.2593467}, 'viewport': {'northeast': {'lat': 38.1297887302915, 'lng': -121.2579746197085}, 'southwest': {'lat': 38.1270907697085, 'lng': -121.2606725802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mountain Mike's Pizza,,"[{'height': 805, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101261222679590379613"">Mountain Mike&#39;s Pizza</a>'], 'photo_reference': 'AW30NDyHVbymL8GhaS9tZk4fwZ9quxg4IjXxIgXAwcRE1xeLB2jhV4EpEFGloWBcoC9e-7-vXu_zd_SBtLH3fyjfcyihbvBP-IwU2cEvOf9Fjxcm7R7eFaKnNEdfHevHgHcwWYF3kwi4jvW9xAriu1cYNVk58TTyIUuKdyXDf1MVYpPbsnyA', 'width': 1431}]",ChIJ44OeAfmfmoAR9RuapjDS0qg,"{'compound_code': '4PHR+87 Lodi, CA, USA', 'global_code': '84CW4PHR+87'}",2.0,4.0,ChIJ44OeAfmfmoAR9RuapjDS0qg,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",184,"550 South Cherokee Lane, Lodi",{'open_now': True}
CLOSED_TEMPORARILY,"{'location': {'lat': 37.9725486, 'lng': -121.301435}, 'viewport': {'northeast': {'lat': 37.97394748029149, 'lng': -121.2999639697085}, 'southwest': {'lat': 37.97124951970849, 'lng': -121.3026619302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,True,"[{'height': 940, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101324377386139846271"">Subway</a>'], 'photo_reference': 'AW30NDzdZjQGOBUjhhC2DDPmgBxVI0WkoJj3-CQtf9v3iIRM5UEAwXclmhI-muwaJB7qjl5P35wX9UzOdPKLiUqXCibb6qC5XvOH7Tgf_klzK5kHsTiudw7JxsiW4WjYPiJKiK8IsidJe0iDlwzIYnyQ_ceLU2it-FONTbyPcsxmgh3QyYcd', 'width': 940}]",ChIJE7-en3MNkIAROZRNZnzRw4Y,"{'compound_code': 'XMFX+2C Stockton, CA, USA', 'global_code': '849WXMFX+2C'}",1.0,3.7,ChIJE7-en3MNkIAROZRNZnzRw4Y,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",84,"2353 Pacific Avenue Suite C, Stockton",
OPERATIONAL,"{'location': {'lat': 37.9634444, 'lng': -121.2725693}, 'viewport': {'northeast': {'lat': 37.9647161802915, 'lng': -121.2712044197085}, 'southwest': {'lat': 37.9620182197085, 'lng': -121.2739023802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116549618564226471841"">Subway</a>'], 'photo_reference': 'AW30NDyrLrCzBSzjDYKeVLsWzKAKFdomOyuEQCJaOHGwhMCMZkCwm_GDtGGwCWSGJ-X91bV7Qghi8b6UQfSQQlhrFFFD6l5JIC2bvRRW-TkydaJs9ETwS21KJI3IBJFIvijtWb-BJbp6rkoiUkx0MuTPK5DoCPk3GquP-ig0veIlcbC2a2zy', 'width': 1763}]",ChIJCeXVcagSkIARKxArft98y00,"{'compound_code': 'XP7G+9X Stockton, CA, USA', 'global_code': '849WXP7G+9X'}",1.0,4.2,ChIJCeXVcagSkIARKxArft98y00,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",207,"678 North Wilson Way, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.0049286, 'lng': -121.2839647}, 'viewport': {'northeast': {'lat': 38.00638668029149, 'lng': -121.2825728197085}, 'southwest': {'lat': 38.00368871970849, 'lng': -121.2852707802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Winco Foods Pizza,,,ChIJL8f6wd0MkIARnx80ab0-6S0,"{'compound_code': '2P38+XC Stockton, CA, USA', 'global_code': '84CW2P38+XC'}",2.0,4.7,ChIJL8f6wd0MkIARnx80ab0-6S0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",44,"5110 Montauban Avenue, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9847144, 'lng': -121.3472386}, 'viewport': {'northeast': {'lat': 37.98601388029149, 'lng': -121.3457426697085}, 'southwest': {'lat': 37.9833159197085, 'lng': -121.3484406302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Habit Burger Grill,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114177327713804401016"">Sheila Mcclain</a>'], 'photo_reference': 'AW30NDyA91exKIYaNot818tVeef-1Qlb2I6Ekw-mmRcDCxJutBQiVZLXG6TWRGyjKMSr87H8RGl8xfND5IKyxXoYjCWBqsg0vYlun4MrBJoAnH1hYIHVfjTTRDjCmsWgrXzDSDj7Uhsc3-zaz9NrYeAP3PAWTv33m9OIjVuNIptzjJWF8F-T', 'width': 5312}]",ChIJE7tZFiwMkIARs1X_um0jGFc,"{'compound_code': 'XMM3+V4 Stockton, CA, USA', 'global_code': '849WXMM3+V4'}",1.0,4.3,ChIJE7tZFiwMkIARs1X_um0jGFc,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1647,"2829 West March Lane STE C-1, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9542489, 'lng': -121.2859335}, 'viewport': {'northeast': {'lat': 37.9555609802915, 'lng': -121.2846691697085}, 'southwest': {'lat': 37.9528630197085, 'lng': -121.2873671302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100776900163969348914"">Subway</a>'], 'photo_reference': 'AW30NDwx_YKqiGPSEP-m0Op1plhpTA2ik_qvtt0Cw9XiLLDhqkC0ZK8FwMNXJfKRKkWrqyYETbdRubE_7VbL42scnJk4rNMctrRhCbGE2X3BakuMkk3FXBrIqxa4c-Ep4r3aE8tyFcrnhSsWpoBnOBiGrNOFudX-V6qfjD8WTdIStfRCrLOq', 'width': 1763}]",ChIJ52M3mZgSkIAREELNWFiLbJ4,"{'compound_code': 'XP37+MJ Stockton, CA, USA', 'global_code': '849WXP37+MJ'}",1.0,4.3,ChIJ52M3mZgSkIAREELNWFiLbJ4,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",134,"46 North Sutter Street, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.13274939999999, 'lng': -121.2739584}, 'viewport': {'northeast': {'lat': 38.1340775302915, 'lng': -121.2725155197085}, 'southwest': {'lat': 38.1313795697085, 'lng': -121.2752134802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lodi Beer Company,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112494971925576216567"">F H</a>'], 'photo_reference': 'AW30NDz2vbEUOZdSgkLDENbQx5cTy9YNBk1tmOI9f3R6rzqfNR1jp91WmXnFhmwOZTQGsynCF3gHLH9h55vKZw7HupEPpDr_RSvYZF6WwTvwfEJ-a72fy5oms-IQ_S3xIkpFNvsSIzQXt4IAtp2_OJvNZ9u3EUBqbkdvvHwRv0rOd7NCONsc', 'width': 4032}]",ChIJV3vL3xmgmoARhBVOzflN0mU,"{'compound_code': '4PMG+3C Lodi, CA, USA', 'global_code': '84CW4PMG+3C'}",2.0,4.5,ChIJV3vL3xmgmoARhBVOzflN0mU,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",856,"105 South School Street, Lodi",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.0204349, 'lng': -121.3196728}, 'viewport': {'northeast': {'lat': 38.02177393029149, 'lng': -121.3184545697085}, 'southwest': {'lat': 38.0190759697085, 'lng': -121.3211525302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 612, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112994916334250807394"">Juan Martinez</a>'], 'photo_reference': 'AW30NDwpi5Qg0_69aRCULwOkKx-Qbn3vKcGo3b_DoYRapyLIHUejnYfwulC4DM7RGga0FyoPdT66j3GihESI_Lqh14-wP6NonbZLt-QS9ukp32nSGIK4_F7-4X6TdPjiZf67dzmBNULTZ4VhuExYpBYaAmwybT3VrHOtCNt74aM64Ul0rsWz', 'width': 816}]",ChIJiUmpgnAMkIARCwudCUq6JWw,"{'compound_code': '2MCJ+54 Stockton, CA, USA', 'global_code': '84CW2MCJ+54'}",1.0,4.0,ChIJiUmpgnAMkIARCwudCUq6JWw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",119,"616 West Hammer Lane Suite D, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9854289, 'lng': -121.3425923}, 'viewport': {'northeast': {'lat': 37.9868140802915, 'lng': -121.3411215197085}, 'southwest': {'lat': 37.9841161197085, 'lng': -121.3438194802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Olive Garden Italian Restaurant,,"[{'height': 498, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114845562968737730055"">Eric Neitzel</a>'], 'photo_reference': 'AW30NDw5miEhVYn1LuF9r_NhWgScdqUcfdt6xJhHgxqqg0V4GyHE9XlJ4SGZxxHIPRp6p_sS2o6yM6KtwU_ALbXP-uBPIaHOhfmn4O6Ypkrbc_oFb0TiGRI1OHpYd44GMfY5ub4sFOnlNtiUt-3d6m3NHW7XKwYN7_RIt6FuXYSoWaOI53tE', 'width': 774}]",ChIJ-VXodTIMkIAR3KLYh0Ic7fY,"{'compound_code': 'XMP4+5X Stockton, CA, USA', 'global_code': '849WXMP4+5X'}",2.0,4.3,ChIJ-VXodTIMkIAR3KLYh0Ic7fY,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2495,"2671 West March Lane, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.9991394, 'lng': -121.3252331}, 'viewport': {'northeast': {'lat': 38.0007182802915, 'lng': -121.3240440697085}, 'southwest': {'lat': 37.9980203197085, 'lng': -121.3267420302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 1697, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114114791318362452866"">L C</a>'], 'photo_reference': 'AW30NDwbv6Ka7CHwFoW-biWU9ea5UBhUDWtPflaflPNT16P_9nrAMchZub-krwP30QC_YSN0tDcuR0BbnSY1mmvE1ee2DLWpdHSKTNT7HwuzLAylIsKlY8GqW9Teyc9DqgjB7Xr2AVpcIyR44cDIiV07D1i1NTNrsGq2t1r_f341zP1T8QT0', 'width': 3903}]",ChIJTUmfeEYMkIARpokKxgeSsFs,"{'compound_code': 'XMXF+MW Stockton, CA, USA', 'global_code': '849WXMXF+MW'}",1.0,4.1,ChIJTUmfeEYMkIARpokKxgeSsFs,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",39,"5620 North Pershing Avenue Unit B, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.0117679, 'lng': -121.3238708}, 'viewport': {'northeast': {'lat': 38.0130513802915, 'lng': -121.3224295197085}, 'southwest': {'lat': 38.0103534197085, 'lng': -121.3251274802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Papapavlo's Bistro & Bar,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109932677219660679032"">Kelly Cambridgeport</a>'], 'photo_reference': 'AW30NDytaqgmy6Ugfq583HvbYzHhOpGoPFeiydjOLDWV2ndvCkZ8Q_fz58Q9xQ6-_PpbM-pkEWCM9CxW_PVX_VqSnoVsCFNLN-ssnp0O4T_PalPpIPWOEdp4rXrQFPfOljjVyQe1J-tFUnbgDsf_Onbhv9zQt83ia9F_YcKsZyZOx7tNjkuX', 'width': 3024}]",ChIJKV55y24MkIARnuMqjsQdFJ8,"{'compound_code': '2M6G+PF Stockton, CA, USA', 'global_code': '84CW2M6G+PF'}",2.0,4.4,ChIJKV55y24MkIARnuMqjsQdFJ8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",758,"501 Lincoln Center, Stockton",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 38.03761499999999, 'lng': -121.2609081}, 'viewport': {'northeast': {'lat': 38.03903043029149, 'lng': -121.2594098197085}, 'southwest': {'lat': 38.03633246970849, 'lng': -121.2621077802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 1763, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118179811458110155627"">Subway</a>'], 'photo_reference': 'AW30NDwYfOOObzwNQfr7zhe3-UCATH7_qmtI5-91TQsBePDnTTePcfSnO-qVi1hCwjQX15LmsC6reHsIOrBRRmYXivbyHdiVggH_gXTHfS3OeWOOL4Zh8udaYn3ncrdbZkCZFx7qWXj3Wr5gH-m_EYvX-0nSwMaXPC-a15JnAA2MA88GR3-s', 'width': 1763}]",ChIJ9W6SwqwMkIARFjia8Y2BAZw,"{'compound_code': '2PQQ+2J Stockton, CA, USA', 'global_code': '84CW2PQQ+2J'}",1.0,3.8,ChIJ9W6SwqwMkIARFjia8Y2BAZw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",48,"4011 East Morada Lane Suite 2b110, Stockton",{'open_now': True}
