business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 43.03564009999999, 'lng': -88.0479148}, 'viewport': {'northeast': {'lat': 43.0368010802915, 'lng': -88.04664001970849}, 'southwest': {'lat': 43.0341031197085, 'lng': -88.0493379802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,Mo's Irish Pub Wauwatosa,,"[{'height': 1454, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108794036222055116711"">None of Your Business</a>'], 'photo_reference': 'AW30NDxm_TEIg8gEBBu1gmK6d6uNOCJtKX2eYVOiyWHQons_mUGxNW2hNqjq42mYJCejASAlhnG0qOLvltK9wquQ7qatdEd479oht94AcHWxAF8-nj4_K6DxOeVU4NzVsQ0NfQmtDu9LWn-HGTjvID1WigmBdAAFrCnff0AlK7YHA7KijTXp', 'width': 2297}]",ChIJB1R57wYFBYgRomX5ZU3GEXs,"{'compound_code': '2XP2+7R Wauwatosa, WI, USA', 'global_code': '86MH2XP2+7R'}",2.0,4.3,ChIJB1R57wYFBYgRomX5ZU3GEXs,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2404.0,"10842 West Bluemound Road, Wauwatosa",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9577608, 'lng': -88.0088514}, 'viewport': {'northeast': {'lat': 42.9591351802915, 'lng': -88.00768216970849}, 'southwest': {'lat': 42.9564372197085, 'lng': -88.0103801302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Carrabba's Italian Grill,,"[{'height': 2765, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118319284484664378133"">James Aderman</a>'], 'photo_reference': 'AW30NDyKnaToA2ZBH_ZDDm-8cARTiO9eQyHSOq61acEVMZru0XDWZD8gEZGsnGF-GGv4XXNKC8boS9O-xw4FYZeO6WuB414uDJTR42qfk8G4qqoniJYcnbS-z6wNggeFmRqtxtXsecI0LeUfVU650bpS0Cd7utP9Yi5aNSXUfwONDT-SbSgj', 'width': 3870}]",ChIJUy6XkNYRBYgRkyRbTmjx0RQ,"{'compound_code': 'XX5R+4F Greenfield, WI, USA', 'global_code': '86JHXX5R+4F'}",2.0,4.3,ChIJUy6XkNYRBYgRkyRbTmjx0RQ,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1431.0,"4765 South 76th Street, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 43.0312813, 'lng': -88.10864769999999}, 'viewport': {'northeast': {'lat': 43.03267178029149, 'lng': -88.1071756197085}, 'southwest': {'lat': 43.02997381970849, 'lng': -88.1098735802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Cooper’s Hawk Winery & Restaurant,,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115664366422679498843"">Cooper’s Hawk Winery &amp; Restaurant</a>'], 'photo_reference': 'AW30NDwg8b-ky3stRrHZNbsgv1FKKaHrypsRyFAACHwWK4IQy_-C35Wc5B2AQnHYIyCOgK5BcyjGBc8rUIDESiZfmv-caOu1MLdVc6qxtlt0N4bXBnEMxmkotusMEzD2fqzpU6HCbpzE91Wal2-O6HBzgWNJsamqEA3yXwERgDuUJkJSa6qh', 'width': 4288}]",ChIJHcaU-WgGBYgRcJTMB1UDcYg,"{'compound_code': '2VJR+GG Brookfield, WI, USA', 'global_code': '86MH2VJR+GG'}",2.0,4.5,ChIJHcaU-WgGBYgRcJTMB1UDcYg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",803.0,"15 South Moorland Road, Brookfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9890598, 'lng': -88.0459075}, 'viewport': {'northeast': {'lat': 42.99041813029149, 'lng': -88.0446112697085}, 'southwest': {'lat': 42.9877201697085, 'lng': -88.04730923029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chuck E. Cheese,,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111863951916675261226"">ourtut</a>'], 'photo_reference': 'AW30NDx-PFowfJ-bxZDHGDEuWAXD1hajGC99DBcKzmuw-fMi7R7ZiOczPmjaFj8U6Ufm_aws-CosM1WzEsk2OsQR3uKAgauQpmNy7UIIvBZNFk-s49kVpszKvPO1czGrhNTpqH3hU7LBQR6HwYzB1PTvhc56SzEIHXelWCLjwJnHcVSx2Wk', 'width': 9248}]",ChIJJ99db5wPBYgRvnR9pES70Qk,"{'compound_code': 'XXQ3+JJ West Allis, WI, USA', 'global_code': '86JHXXQ3+JJ'}",2.0,3.8,ChIJJ99db5wPBYgRvnR9pES70Qk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",854.0,"2990 South 108th Street, West Allis",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9587755, 'lng': -88.00694209999999}, 'viewport': {'northeast': {'lat': 42.9601584802915, 'lng': -88.00563956970849}, 'southwest': {'lat': 42.9574605197085, 'lng': -88.0083375302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kyoto,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106409690370559172402"">Tucker</a>'], 'photo_reference': 'AW30NDzjE8rxy1YmERlErF8CN-4Vwm_8DPfooLhVpp6GRyl0n9fi-gOfyEZrcH-G3bbF7_UQhHi4xf8PoPeP7xBsCi_ewvZC8E7I4E9LDRgWS-7lyPETNEbdtoVzt-gH8anirVL5F7ZHQhhhuS-G1Uz2wDfKT8eQI3WPUT_SqIM5P5pOb6tA', 'width': 1920}]",ChIJHco799MRBYgR7zhg8tUUeig,"{'compound_code': 'XX5V+G6 Greenfield, WI, USA', 'global_code': '86JHXX5V+G6'}",2.0,4.6,ChIJHco799MRBYgR7zhg8tUUeig,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1880.0,"7453 West Layton Avenue, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.99059430000001, 'lng': -88.04572259999999}, 'viewport': {'northeast': {'lat': 42.9919622802915, 'lng': -88.0445145197085}, 'southwest': {'lat': 42.9892643197085, 'lng': -88.0472124802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Fujiyama (West Allis),,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109158009474842032003"">Fujiyama (West Allis)</a>'], 'photo_reference': 'AW30NDyZFBpvuB0e_LdeJAroVAuBU_CP9U1RelEbNJwpXoXgmQICFpjieLcicUIQj6kj3SPrfZQAb41wCwOmTS638MzgVvE4SjIaLvxV1w1QoP-lnKzGcOc6PPWcuMnxKeABHVjOawDLJQSZCIKmPnp4gwiR53d6f5tATZhTgqKLsaeShLGL', 'width': 2048}]",ChIJ2-MkgZsPBYgR2nAeClcSN_g,"{'compound_code': 'XXR3+6P West Allis, WI, USA', 'global_code': '86JHXXR3+6P'}",2.0,4.5,ChIJ2-MkgZsPBYgR2nAeClcSN_g,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1149.0,"2916 South 108th Street, West Allis",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9900087, 'lng': -88.0457313}, 'viewport': {'northeast': {'lat': 42.9913224802915, 'lng': -88.04452516970849}, 'southwest': {'lat': 42.9886245197085, 'lng': -88.0472231302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Buffalo Wild Wings,,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111863951916675261226"">ourtut</a>'], 'photo_reference': 'AW30NDz0AV3AIvmAN_enfVssNRA4HL5_KI-4STc1sNiY7cc0a8wSGxCHUM8X8Bo7BKq82xgG0VY6LxmmVSJMFU0F0zxGF6PQ6zHtjpwVlEE2hdKpRgIJlEmJ2j1Zs4mrohBXsnlG_vmxOogkOyqsXgh3De2iShTohs_ZK5ShadCiE4-NA0Q', 'width': 9248}]",ChIJD6FEZJwPBYgRugEUy8a8q9A,"{'compound_code': 'XXR3+2P West Allis, WI, USA', 'global_code': '86JHXXR3+2P'}",2.0,3.5,ChIJD6FEZJwPBYgRugEUy8a8q9A,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",941.0,"2950 South 108th Street, West Allis",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.98721, 'lng': -88.00577}, 'viewport': {'northeast': {'lat': 42.98856663029149, 'lng': -88.00448646970848}, 'southwest': {'lat': 42.98586866970849, 'lng': -88.0071844302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,AMF West Lanes,,"[{'height': 12000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112401830208141633256"">Allen Kilbourne</a>'], 'photo_reference': 'AW30NDwp6omUfcTA5LM22EpIJ9wnrFfifDcUEtJcyjZ6F7AVX-OtdObaXv3EAaV2DaZ1iXfpsjMHIx7ZF9LTA4KbVk51oZ1J1XZnWjFs_80ylHwSZLlXz87k72srqb55vk3jMmBRju0vZnWum3SYnsQnAzpzjIk6Ek3NXTU-mraS3t5ITJE8', 'width': 9000}]",ChIJs_zdaBkQBYgRaJLg9FNSxiE,"{'compound_code': 'XXPV+VM Milwaukee, WI, USA', 'global_code': '86JHXXPV+VM'}",,4.1,ChIJs_zdaBkQBYgRaJLg9FNSxiE,GOOGLE,"['bowling_alley', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",814.0,"7505 West Oklahoma Avenue, Milwaukee",{'open_now': True}
CLOSED_TEMPORARILY,"{'location': {'lat': 42.9757684, 'lng': -88.10518429999999}, 'viewport': {'northeast': {'lat': 42.9773021302915, 'lng': -88.10382186970848}, 'southwest': {'lat': 42.9746041697085, 'lng': -88.1065198302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,True,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116725536770653555245"">Pat Wilder</a>'], 'photo_reference': 'AW30NDy1fQQ1Mx0oAFF7pREIGftSUu9Dspmx7sXfolWum6MHQLcf_3vZlAnCNJGq2hcoIstCxd7ZeR_VxN8s0AQ6mpegsfJstN9owIQ6Q4ksNNfZTr46drFTXEQ6Ou627gJ84Ww379EWeXi-L-IwJHX4q4DgC6s7evOjOgGaUgdsKRwpUn0X', 'width': 2560}]",ChIJBfMIvcMIBYgRftOOgbJUcsU,"{'compound_code': 'XVGV+8W New Berlin, WI, USA', 'global_code': '86JHXVGV+8W'}",1.0,3.4,ChIJBfMIvcMIBYgRftOOgbJUcsU,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",35.0,"15415 West National Avenue Space #170, New Berlin",
OPERATIONAL,"{'location': {'lat': 42.9492752, 'lng': -88.0046873}, 'viewport': {'northeast': {'lat': 42.95055303029149, 'lng': -88.00364611970848}, 'southwest': {'lat': 42.9478550697085, 'lng': -88.0063440802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rocky Rococo Pizza and Pasta,,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105831281240624806783"">Fen Slattery</a>'], 'photo_reference': 'AW30NDykNpL95hSp6bA3ubI1ItQEIvpCULaiXLwWGCqjAbFb2jCj_hqs9Tuc7bSL_EiYZi__zHV_WSAMkxZ71RxpDnYR59Yf_i-q7S8U8D3-Z8WoEbs1UxnucG-4i1bdH26t0orm4VtETyloQpOfDHV98aSyyWuqOYNBRSJE62fflRT6-OI', 'width': 4160}]",ChIJ5baHw94RBYgRHt_eNN2syMI,"{'compound_code': 'WXXW+P4 Greendale, WI, USA', 'global_code': '86JHWXXW+P4'}",1.0,3.9,ChIJ5baHw94RBYgRHt_eNN2syMI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",101.0,"5300 South 76th Street, Greendale",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9653, 'lng': -88.0484}, 'viewport': {'northeast': {'lat': 42.9666465302915, 'lng': -88.0468111697085}, 'southwest': {'lat': 42.9639485697085, 'lng': -88.04950913029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Organ Piper Pizza Palace,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108380318902232653330"">Mark Stinson</a>'], 'photo_reference': 'AW30NDxYcjC1yduAUFKO-xn0RNujykgCM94Ic_L6Z2JyvlfFTK8nTbXb2t3Sf4RJ9O8xZau89-mBH3POar3WWzmRItjXHzC56QAA2B9entAe3YbYkeMJ_auRznHxVqZiSLb1fVbS_AsoWNpEIGr2htINuogzU_ERlJrNK_m9UNuGJlPLqOgw', 'width': 4080}]",ChIJ9Y_xF6sPBYgRdxbxQHS2t1A,"{'compound_code': 'XX82+4J Greenfield, WI, USA', 'global_code': '86JHXX82+4J'}",2.0,4.5,ChIJ9Y_xF6sPBYgRdxbxQHS2t1A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1182.0,"4353 South 108th Street, Greenfield",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 42.95971230000001, 'lng': -88.0208699}, 'viewport': {'northeast': {'lat': 42.9609659302915, 'lng': -88.01948726970849}, 'southwest': {'lat': 42.9582679697085, 'lng': -88.02218523029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Outback Steakhouse,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108791414200897268789"">J Frickensmith</a>'], 'photo_reference': 'AW30NDyMwngTLr5OlPqmXyaaF5wAp-zMh3skr7xTitTbJcgBzDWPSFdPbVo-BYXKiz4eC1hN14QRmKLgONFkyZKzunbULJFPP0pQBUTKSY9sC8D9Ij0s0nzXaNPaFbIV-MYPcu98KhETIAn_yYHqatED-6eYZVVz8gvL1yBth_7nQxIgtPT6', 'width': 4032}]",ChIJa3PyMdERBYgR0puAZ4knSG4,"{'compound_code': 'XX5H+VM Greenfield, WI, USA', 'global_code': '86JHXX5H+VM'}",2.0,4.2,ChIJa3PyMdERBYgR0puAZ4knSG4,GOOGLE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3040.0,"8625 Sura Lane, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9296369, 'lng': -88.11483559999999}, 'viewport': {'northeast': {'lat': 42.9309867802915, 'lng': -88.1136178197085}, 'southwest': {'lat': 42.9282888197085, 'lng': -88.11631578029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Gingerbread House,,"[{'height': 2516, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111677301735046302517"">The Gingerbread House</a>'], 'photo_reference': 'AW30NDzHRxnwPgTvDlzv9C1bBjrQ22RwjvWmzUSymjmd6fvTPWKsm2xlLVgzz7NZAe4UEU87C2Y9f7_7t1meX2yRuUMrcjEjdFYBqvbYXdAiIBCXvjKeqAZ8l1xUguw7-xK_4GMbXQJCOFfHN2ATYbGCpAUEMnL3B9BiDb_1P400d8wy70dS', 'width': 3024}]",ChIJt5R6aV4JBYgRFv9xRaIfCMg,"{'compound_code': 'WVHP+V3 Muskego, WI, USA', 'global_code': '86JHWVHP+V3'}",2.0,4.5,ChIJt5R6aV4JBYgRFv9xRaIfCMg,GOOGLE,"['bakery', 'cafe', 'clothing_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",912.0,"S63W16147 College Avenue, Muskego",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 42.9342355, 'lng': -88.0495696}, 'viewport': {'northeast': {'lat': 42.9356526302915, 'lng': -88.0481158697085}, 'southwest': {'lat': 42.9329546697085, 'lng': -88.05081383029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117725217685891004048"">Karlye van Helden</a>'], 'photo_reference': 'AW30NDy5Hpfkl7wwoSCJvrBOdd4lZc2HPm4MdcUmKDfUku3K-S6tnYIohFK8vLSDyv5WXrsHQoh0VCySl6EboJCdURD71N1LPIlPZIS7EkfWxNxYcwH1s2IQEZPEQ54Hr-6niZJmmGyXvYUQgGCBsqOM_V0SbIvjgTlAAcPKjGdIEoWcYmhW', 'width': 3024}]",ChIJO8O5IH0OBYgRJcV0GXDZpc4,"{'compound_code': 'WXM2+M5 Hales Corners, WI, USA', 'global_code': '86JHWXM2+M5'}",1.0,3.7,ChIJO8O5IH0OBYgRJcV0GXDZpc4,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",40.0,"6101 South 108th Street, Hales Corners",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9673487, 'lng': -88.0050998}, 'viewport': {'northeast': {'lat': 42.96881803029151, 'lng': -88.00377631970849}, 'southwest': {'lat': 42.96612006970851, 'lng': -88.0064742802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Meyer's Restaurant Bar & Banquet Hall,,"[{'height': 3422, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110412920059818011261"">Meyer&#39;s Restaurant Bar &amp; Banquet Hall</a>'], 'photo_reference': 'AW30NDyYQMw2raYXIjM0_-3iGC63c1hgvT94VVZU6BbcSh8OxL439z0SCfeOu6wzmjcf4MViEofCwSdvpDSTZISkNSeAEtob7l4nxFF7Q9IAJ-20ziOO283_GrgO9E43VmPQOrpTmYp5p5z_xB_WJZQBZCdwf6I1nvCKOrl7Lrb99lZUoVhD', 'width': 5148}]",ChIJwZ9y4SsQBYgRuiLKCWhGm1E,"{'compound_code': 'XX8V+WX Greenfield, WI, USA', 'global_code': '86JHXX8V+WX'}",2.0,4.2,ChIJwZ9y4SsQBYgRuiLKCWhGm1E,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1680.0,"4260 South 76th Street, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9908912, 'lng': -88.046525}, 'viewport': {'northeast': {'lat': 42.9921950802915, 'lng': -88.0451611197085}, 'southwest': {'lat': 42.9894971197085, 'lng': -88.0478590802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Krispy Kreme,,"[{'height': 1630, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104110205251173492031"">Dave Shapiro</a>'], 'photo_reference': 'AW30NDzTRotbvqL1d7E_E9sPGqQlvqEUe9t1OWT-4uJEaDWb_gjhu1aOLHafrgPK9GW-3eAiMgi3kEaFI5LD52B9LuLQA20VOcDhox8iedf3gZdaImShDS1z2yHONVSHWsCoqhpHk16r6o7Wet32lMVJ2ts0el-QqIYmzb7TdzQiaHEC-yEi', 'width': 3773}]",ChIJYUDbjpwPBYgRrm7rHo2u1is,"{'compound_code': 'XXR3+99 West Allis, WI, USA', 'global_code': '86JHXXR3+99'}",1.0,3.8,ChIJYUDbjpwPBYgRrm7rHo2u1is,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1236.0,"2900 South 108th Street, West Allis",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 43.0319519, 'lng': -88.1087589}, 'viewport': {'northeast': {'lat': 43.0333319302915, 'lng': -88.10724516970848}, 'southwest': {'lat': 43.0306339697085, 'lng': -88.1099431302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bravo! Italian Kitchen,,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111391490857130650771"">Bravo! Italian Kitchen</a>'], 'photo_reference': 'AW30NDxpIG-LDyIe1Iy-6bBKLBwQZBJGlvLG0uN6J-L4jyHpRyczGR0e7eIO3AWS0y2L298PCpxB-z3dMQGEBVxy5U1hO4oeIxa7YuCiABZfybx-4mvQoI9mcW5fjCKyXBJUeZmv9_BfdqHWjFnKxdPAMyiQmGRCam34TchdFNrkTj099X2X', 'width': 1024}]",ChIJoz0nDmgGBYgRJYNOmGq4P_A,"{'compound_code': '2VJR+QF Brookfield, WI, USA', 'global_code': '86MH2VJR+QF'}",2.0,4.2,ChIJoz0nDmgGBYgRJYNOmGq4P_A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1007.0,"95 North Moorland Road, Brookfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.96044, 'lng': -88.00883999999999}, 'viewport': {'northeast': {'lat': 42.96181863029149, 'lng': -88.00739996970849}, 'southwest': {'lat': 42.95912066970849, 'lng': -88.01009793029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Red Lobster,,"[{'height': 2510, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113235049403841608129"">Dave Michalski</a>'], 'photo_reference': 'AW30NDwrRr2GK6-jIMzk6469cukszuHR63_fj1PfgkZqIxXh5gtkAcI-nXGmNCBSrF7VRrKmPSIS57_dCGYZd45IBCBnLhtNKDOsOb-OTDP-0MXWvSANpn9Acj77wZG8O3oHWPZBO0i_MA2SNHG3zkt9Nagz4Rnm54vQ5tdlk7ZyGr9oky7d', 'width': 3901}]",ChIJLSNfW9QRBYgRiAZQlSfujqY,"{'compound_code': 'XX6R+5F Greenfield, WI, USA', 'global_code': '86JHXX6R+5F'}",2.0,3.9,ChIJLSNfW9QRBYgRiAZQlSfujqY,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2837.0,"NEAR SOUTHRIDGE MALL, 4645 South 76th Street, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.95227529999999, 'lng': -88.0485964}, 'viewport': {'northeast': {'lat': 42.95342473029149, 'lng': -88.04741486970849}, 'southwest': {'lat': 42.9507267697085, 'lng': -88.0501128302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Open Flame,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103827401067150518718"">Ruben C</a>'], 'photo_reference': 'AW30NDzCVXYsFSZi5uzvz5J2Me37A_W8upEzZnSWZuD-3mgJcHNAlij5jJKZ10lxHUIhetmWtIZFxXCe-ZEHP4eY-fOtFPpPimnuqmtxZMWuuKDZ0062XWyiigt4ggbWhbgYComEMN2nBDQCgk2gKLUn74xVU_Yf4RsZQFGGycryT1LTSuAl', 'width': 5312}]",ChIJ0-C6rlkOBYgRhZ3QWk1nRDo,"{'compound_code': 'XX22+WH Greenfield, WI, USA', 'global_code': '86JHXX22+WH'}",2.0,4.2,ChIJ0-C6rlkOBYgRhZ3QWk1nRDo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1274.0,"5081 South 108th Street, Greenfield",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.9542485, 'lng': -88.1022345}, 'viewport': {'northeast': {'lat': 42.9556609802915, 'lng': -88.1007973697085}, 'southwest': {'lat': 42.9529630197085, 'lng': -88.10349533029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 810, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104110205251173492031"">Dave Shapiro</a>'], 'photo_reference': 'AW30NDy9tUOHEayD7JMTFz5EGWVEkqDze_OMNFWD46OBEeZAVwfhAHSRjXeVGR9GdXQHwaeCkXyAVMYXLeQBslJxMBRiBqgWOk5wVJJSQwbjhOUa55g43vdyUcZ5sLbTd8b-XHwB2YTaBg2BsKvOlE2-pmQLrElGSF7BpJcphpsoZxXOiULb', 'width': 1840}]",ChIJY9h4HzsJBYgRPXGNobqOZxw,"{'compound_code': 'XV3X+M4 New Berlin, WI, USA', 'global_code': '86JHXV3X+M4'}",1.0,3.8,ChIJY9h4HzsJBYgRPXGNobqOZxw,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",16.0,"14999 Beloit Road, New Berlin",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 42.95219039999999, 'lng': -88.04719589999999}, 'viewport': {'northeast': {'lat': 42.9535225302915, 'lng': -88.04596216970849}, 'southwest': {'lat': 42.9508245697085, 'lng': -88.0486601302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,That's Amore,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112191400593036504334"">American Marketing &amp; Publishing</a>'], 'photo_reference': 'AW30NDxrhYVtkyj9ZxHcWiurrNdDvUoGbplvRZMi-3g9-pECen7qtxD8iyGT_NzMcllE2vYNftTpAWaVhDXbNDxp2ZZycSxoIES6Qu3nLOaZ-mdScyR3sTexvo_qeWkf9L8FjS07eb7lu7qt7FJcQyKxzGL-wE2PTDY11VOi-NXoPKzuEU3m', 'width': 4928}]",ChIJXQdFr1kOBYgRx8459RUO52g,"{'compound_code': 'XX23+V4 Greenfield, WI, USA', 'global_code': '86JHXX23+V4'}",2.0,4.5,ChIJXQdFr1kOBYgRx8459RUO52g,GOOGLE,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",1933.0,"5080 South 108th Street, Greenfield",{'open_now': True}
