business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,photos,place_id,plus_code,price_level,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours
OPERATIONAL,"{'location': {'lat': 26.224136, 'lng': -80.1343689}, 'viewport': {'northeast': {'lat': 26.2256313802915, 'lng': -80.13302091970849}, 'southwest': {'lat': 26.22293341970849, 'lng': -80.1357188802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Main Dining and Kitchen at John Knox Village,,,ChIJVf_21AgD2YgRlPiBmsFEu9w,"{'compound_code': '6VF8+M7 Pompano Beach, FL, USA', 'global_code': '76RX6VF8+M7'}",,,ChIJVf_21AgD2YgRlPiBmsFEu9w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"832 Lakeside Circle, Pompano Beach",
OPERATIONAL,"{'location': {'lat': 26.2246487, 'lng': -80.1286483}, 'viewport': {'northeast': {'lat': 26.2259795802915, 'lng': -80.12721711970849}, 'southwest': {'lat': 26.2232816197085, 'lng': -80.1299150802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Simone’s Kitchen,,,ChIJ2_X4yhMD2YgRXaGxOoz9Sgc,"{'compound_code': '6VFC+VG Pompano Beach, FL, USA', 'global_code': '76RX6VFC+VG'}",,,ChIJ2_X4yhMD2YgRXaGxOoz9Sgc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"457 South Dixie Highway, Pompano Beach",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.2228794, 'lng': -80.13285440000001}, 'viewport': {'northeast': {'lat': 26.2243041802915, 'lng': -80.1314920197085}, 'southwest': {'lat': 26.2216062197085, 'lng': -80.13418998029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Glades Grill at John Knox Village,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118339053739496604569"">Glades Grill at John Knox Village</a>'], 'photo_reference': 'AW30NDzn8WlQRKdtbR9zMvyeF8FXrsW8AjCSiAIVYzwV9hNSaeyRErNGwdZPxGk9G9txNttUjxRE81fLW6umpmXB0LBzCW6bE63IIvErcNiXFlh82Cqhau4E7KRXE-ievSmwf5P38xdRwnQps7OUMlMR3ODaXUu8IUrklisivY3EG4AJeoqx', 'width': 2048}]",ChIJtehC198D2YgRTyUl4VY82Z4,"{'compound_code': '6VF8+5V Pompano Beach, FL, USA', 'global_code': '76RX6VF8+5V'}",,4.7,ChIJtehC198D2YgRTyUl4VY82Z4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,"675 Southwest 6th Street, Pompano Beach",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.2286167, 'lng': -80.12283599999999}, 'viewport': {'northeast': {'lat': 26.2299761802915, 'lng': -80.1216053197085}, 'southwest': {'lat': 26.2272782197085, 'lng': -80.1243032802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,La Bella cafe,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDygJhdUecT4RSsl4wNOHmiSUXCwmYN8s3qJenLuOPt4gVrnYRwkm_wxBLIZCtZlimb-rZugEceXBAV3344cczABsuIvM7WiZ9QMXCN3QcM0zmCrctdnKQML6yQ5uLKpdJ-GLr37HWsG--FZeoRlJ2b-MaSLoJj9CSQ2I0UkaW5O31KP', 'width': 4032}]",ChIJLeYFASgD2YgRk4Nm3-JXHv8,"{'compound_code': '6VHG+CV Pompano Beach, FL, USA', 'global_code': '76RX6VHG+CV'}",,4.6,ChIJLeYFASgD2YgRk4Nm3-JXHv8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",50.0,"230 South Cypress Road ste l, Pompano Beach",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1187667, 'lng': -80.2424231}, 'viewport': {'northeast': {'lat': 26.1202561802915, 'lng': -80.2411022197085}, 'southwest': {'lat': 26.1175582197085, 'lng': -80.2438001802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Plantation Preserve Restaurant,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114648115539301892437"">Helena Daly</a>'], 'photo_reference': 'AW30NDwCdCqZSGaBsV47K79Ch9mW_RzN9TRA0uZjAL7eSYm-obTu3Iqwur9zF9DnIXFjBQWngOKmn8kvBVyO9DosDnF-IoTo75n10_zVvCfMzq1ix3fIZrSa4ZWBYKPf4E8kJTVUcOjO3Zx2G2NGWc7qImjpKParqqzvNPx5SZIlL3Jn_G4t', 'width': 4032}]",ChIJjWihuKQH2YgRk1dGwB3DoPs,"{'compound_code': '4Q95+G2 Plantation, FL, USA', 'global_code': '76RX4Q95+G2'}",,4.1,ChIJjWihuKQH2YgRk1dGwB3DoPs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",42.0,"7050 West Broward Boulevard, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.121398, 'lng': -80.240152}, 'viewport': {'northeast': {'lat': 26.1227132802915, 'lng': -80.2387166197085}, 'southwest': {'lat': 26.1200153197085, 'lng': -80.2414145802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Starbucks,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116475794981821767641"">William Wilusz</a>'], 'photo_reference': 'AW30NDy1EFGz3dfZkEISxFx-LlRxTpzB2nRWUqMk1UoSXg7XOX_U2ymWz9oOz-bQrawaEds0o8JK4BP5CNcuQnXsuZrxZ-VjVs4CuAOKc_5wtRy_wvhNKSmsYtD1rnRuoQS3ukSMxrJAy9BFB-2aQ9q0xfTv_bpiQimne1VhHhBX528NLjTu', 'width': 2560}]",ChIJ59YJpKUH2YgRNex7j7Lw2xo,"{'compound_code': '4QC5+HW Plantation, FL, USA', 'global_code': '76RX4QC5+HW'}",2.0,3.9,ChIJ59YJpKUH2YgRNex7j7Lw2xo,GOOGLE,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",607.0,"Towne Square, 6981 West Broward Boulevard, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1401417, 'lng': -80.23190029999999}, 'viewport': {'northeast': {'lat': 26.1415838802915, 'lng': -80.23041726970848}, 'southwest': {'lat': 26.1388859197085, 'lng': -80.23311523029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Domino's Pizza,,"[{'height': 1253, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107775268831003304584"">Domino&#39;s Pizza</a>'], 'photo_reference': 'AW30NDwv31S7MfGirfqwlMRBekr0e1uoT_2ofV3zwb3b3ru_Nt55KIzSrun5TeInb0KmWaoAjSI-nfzxngaec5O-W94r8xdTZZVa90c4XDep6clWmudhnFbHaAX7m9uNCsLvjIC4JjyT7DupG3vschnAZB0lwSeSmuIU_Z92-XLZdocdtV4L', 'width': 1080}]",ChIJGxrqq_gG2YgRVElZYJT0qv0,"{'compound_code': '4QR9+36 Sunrise, FL, USA', 'global_code': '76RX4QR9+36'}",1.0,2.8,ChIJGxrqq_gG2YgRVElZYJT0qv0,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",509.0,"1331 Northwest 61st Avenue, Sunrise",{'open_now': True}
CLOSED_TEMPORARILY,"{'location': {'lat': 26.12159, 'lng': -80.21867879999999}, 'viewport': {'northeast': {'lat': 26.1229201802915, 'lng': -80.2173536697085}, 'southwest': {'lat': 26.1202222197085, 'lng': -80.22005163029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Chef Cristy's Vegan Plant-Based Cafe,True,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105855066281689259110"">Michael Jimenez</a>'], 'photo_reference': 'AW30NDz19u_Ih3peaTPe9xX-SU_IFVspDsSSITbl8AhRzH1_ipM15LiuMzmwbi1K_qTfvD6FV0vNdaBxJgxirRmHcxLGCMTWaLvZer27fqFEdGs0Kk6CKyfpz4qpbkvCh000D2E4dFI_z6Z-tDBw7nn1nSAEwFLUD72NKvDxR2R1s-mshMA6', 'width': 4032}]",ChIJhyUOfRAH2YgRkIEUnC09u9w,"{'compound_code': '4QCJ+JG Plantation, FL, USA', 'global_code': '76RX4QCJ+JG'}",2.0,4.6,ChIJhyUOfRAH2YgRkIEUnC09u9w,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",504.0,"5221 West Broward Boulevard, Plantation",
OPERATIONAL,"{'location': {'lat': 26.12134949999999, 'lng': -80.24393800000001}, 'viewport': {'northeast': {'lat': 26.1225848802915, 'lng': -80.24263461970851}, 'southwest': {'lat': 26.1198869197085, 'lng': -80.24533258029153}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115953005034660553313"">Robert Gibson Z</a>'], 'photo_reference': 'AW30NDwhtWAyZR-1nBIn_x1QCGLgCecGqWNObVKoMVWrv8G8DXXAl_yibgWLYyFkQAeDsZ6V8Jwz0jcVyKfa-Iz4-Fe-iEjFUyQneGARIeTgaM9SgydMh_WMqEUMLO7UPzOenWJAbnPeCbpKGTuTIlWUTvWLkzGXjftnts7yfCq_XU08f6WT', 'width': 1920}]",ChIJDa_XLaUH2YgRRf0r8uXe7k4,"{'compound_code': '4QC4+GC Plantation, FL, USA', 'global_code': '76RX4QC4+GC'}",1.0,3.6,ChIJDa_XLaUH2YgRRf0r8uXe7k4,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",101.0,"7169 West Broward Boulevard Suite 207, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1171376, 'lng': -80.25084269999999}, 'viewport': {'northeast': {'lat': 26.1184070302915, 'lng': -80.24949911970849}, 'southwest': {'lat': 26.1157090697085, 'lng': -80.2521970802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Boston Market,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109878416891416448281"">Randy Gilbert</a>'], 'photo_reference': 'AW30NDwC_w1BpGG53P2PSLOjRsp-PGozM-VuXGjndlABzN3ecueRdB46TdOuEw79rZ0LFh0WYLFUTQvDguO8Hzp1LAilvN_mNiBO9TmhkLXexoQHaZqSSvtA-oTbNOjts_MFkjUQprfzFliiSIJKZfyNgFAjjiRCxE2XvtHg8-WKGOt-KScf', 'width': 3000}]",ChIJK-Sm0L4H2YgRuYCW6tkwWR0,"{'compound_code': '4P8X+VM Plantation, FL, USA', 'global_code': '76RX4P8X+VM'}",1.0,3.7,ChIJK-Sm0L4H2YgRuYCW6tkwWR0,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",579.0,"330 South University Drive, Plantation",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.136601, 'lng': -80.230927}, 'viewport': {'northeast': {'lat': 26.13785483029151, 'lng': -80.22958171970849}, 'southwest': {'lat': 26.1351568697085, 'lng': -80.2322796802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Golden Krust Caribbean Restaurant,,"[{'height': 2624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112750711218421515955"">Golden Krust Caribbean Restaurant</a>'], 'photo_reference': 'AW30NDzWhVjCP0D9sXjHSzVVtk8MOZlezWznHnmNd-iBioNv-ZZQe3MCb_b3wWfY9aC_tW6ymk0teUdHKSipzYOzqMd5AOKYewIQGK021CqXO8FNtSGdQ0FXXY6f4ww43vIr49rmp09NCG4Hlqjqn0TqgEUD3ImhUW21bhdCFIf2E2ayLYq5', 'width': 3936}]",ChIJfV-9jf8G2YgRw8dc0k9Gd8Q,"{'compound_code': '4QP9+JJ Sunrise, FL, USA', 'global_code': '76RX4QP9+JJ'}",1.0,3.9,ChIJfV-9jf8G2YgRw8dc0k9Gd8Q,GOOGLE,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",216.0,"6073 West Sunrise Boulevard #101, Sunrise",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.14193719999999, 'lng': -80.23792639999999}, 'viewport': {'northeast': {'lat': 26.1433395802915, 'lng': -80.23655986970849}, 'southwest': {'lat': 26.14064161970849, 'lng': -80.23925783029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/bar_pinlet,CRAFT on 14,,"[{'height': 1989, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116901980146626590089"">CRAFT on 14</a>'], 'photo_reference': 'AW30NDxKPzHNU1obKpH3puufd_ojy5ERzLCwWyu22_OGv9YCo8loLVP6VWZuiNmA7O4J5QNqWi7vQ9kgxTToVnxYZXFN1G3fI0y0ubN9_fe7xbamz-N2y_t2ivb5x5GiNIYPPTwLjsi88_Wig8IRxAtSOjqgPSNniCe9HlJLtv83HPclkXEc', 'width': 1999}]",ChIJsSXgSlEG2YgR_1UupnfAIHg,"{'compound_code': '4QR6+QR Plantation, FL, USA', 'global_code': '76RX4QR6+QR'}",1.0,4.4,ChIJsSXgSlEG2YgR_1UupnfAIHg,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",418.0,"6600 Northwest 14th Street Bay #5, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.12298879999999, 'lng': -80.2390583}, 'viewport': {'northeast': {'lat': 26.1244369802915, 'lng': -80.23768921970849}, 'southwest': {'lat': 26.1217390197085, 'lng': -80.24038718029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Webby's Grub & Pub,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116111100022309725210"">Webby&#39;s Grub &amp; Pub</a>'], 'photo_reference': 'AW30NDwF_6pBVTGBtdeYyzplodSS713EzLAZa9u73CglXOm5i0q_D589-qL5WS-NaYTos4X4iRODQWcglhkZeKPyWEkQ26zlPjd5E2WoT6RN56LPc9d_FX-O0lb1_Vn2shWAvVYqhtaVLKNmJXShSjCpdERy8GC1bWThFaSVsy6HpPaQHM-2', 'width': 3205}]",ChIJd3tQZ68H2YgR2UszWWw-NIw,"{'compound_code': '4QF6+59 Plantation, FL, USA', 'global_code': '76RX4QF6+59'}",1.0,4.5,ChIJd3tQZ68H2YgR2UszWWw-NIw,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",355.0,"6910 Cypress Road, Plantation",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.1360603, 'lng': -80.23401129999999}, 'viewport': {'northeast': {'lat': 26.1373643302915, 'lng': -80.2326144697085}, 'southwest': {'lat': 26.13466636970849, 'lng': -80.2353124302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Dunkin',,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112323814692783465632"">HvTv HellaVishon TeleVishon (Jay Bie Yo KrunkStar)</a>'], 'photo_reference': 'AW30NDw1lkZkI-pJuhPxgNQHxJrZ9oqeaQCUBeqHPwXgSYg_SRbdKpbCXGQne4tdl0dSH8cynpXVhpv_E5FVZdlyi2oPSdiCSmUt4A6bw70ji0CvEB1SjJN8ixK6FjbZCi4h8SNRZwd98Pw6zsZedfT0oubPT4nSq_L0I6XyXF9g6nY5-_A', 'width': 4160}]",ChIJffRTEVUG2YgRoEY0Ae-nDqU,"{'compound_code': '4QP8+C9 Plantation, FL, USA', 'global_code': '76RX4QP8+C9'}",1.0,4.0,ChIJffRTEVUG2YgRoEY0Ae-nDqU,GOOGLE,"['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",384.0,"6299 West Sunrise Boulevard, Plantation",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.1215491, 'lng': -80.2402943}, 'viewport': {'northeast': {'lat': 26.1228802302915, 'lng': -80.2387932697085}, 'southwest': {'lat': 26.1201822697085, 'lng': -80.24149123029152}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Gianna's Pizza Center,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107774386419152246740"">Carley Fitzgerald</a>'], 'photo_reference': 'AW30NDwilu-DcysozharMZGn9O-RUOvU9fYvOhq5-0Jvc7yJqO4G5WXETA9HU5UGcOZS5GA_JiQCao4iWZtLfn0QlrW8xlGf0jtr90JgnDw8iN3sveWnkIoeg8V6RGlIpfwiFkquT7CGJ7S_JF2BgI9sIVUGPAsVacwhb7TwVsRSJgmqEney', 'width': 5312}]",ChIJT-u2oaUH2YgRKLEYH8f2ROg,"{'compound_code': '4QC5+JV Plantation, FL, USA', 'global_code': '76RX4QC5+JV'}",1.0,4.4,ChIJT-u2oaUH2YgRKLEYH8f2ROg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",418.0,"6975 West Broward Boulevard, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1277232, 'lng': -80.2498335}, 'viewport': {'northeast': {'lat': 26.1290724302915, 'lng': -80.2486548697085}, 'southwest': {'lat': 26.1263744697085, 'lng': -80.25135283029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Foar Food Truck,,"[{'height': 3059, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108998135757724262073"">Sarah Massicotte</a>'], 'photo_reference': 'AW30NDxWnnXQFAz6FiiAyNsxp7jEbx-J9dilsNcD5Gis_XPx4P8HMVFkWx_0SchVQU9mGr4sCtwqq-3aM-ieWcPly9TJAGjywDvH9bRoGmpMq9-Pz55LIu93g0PYQkYRCoSALh1T5xDWI2_-gXhmBReKYhhlEjM7zXZyx8j0YVY1hFCR99aV', 'width': 2448}]",ChIJH7paek8G2YgRoFXeCeXlKv8,"{'compound_code': '4QH2+33 Plantation, FL, USA', 'global_code': '76RX4QH2+33'}",,3.0,ChIJH7paek8G2YgRoFXeCeXlKv8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"7580 Northwest 5th Street, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.12147109999999, 'lng': -80.2423429}, 'viewport': {'northeast': {'lat': 26.1225759302915, 'lng': -80.24110861970848}, 'southwest': {'lat': 26.1198779697085, 'lng': -80.24380658029149}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Las Vegas Cuban Cuisine,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100612425847218490322"">C.J. Bertran</a>'], 'photo_reference': 'AW30NDxj8-Rw-ElX210v-bTo6qBerlsgcmxIiBESRQOvPkqc4BOXK9_hDA7mqjsmf8muFj-AHplXsUuSm02-k9KDjdJZONhvlYct0OQ5tVedO8cFmAeYCVS86Km0IpDR2_m7l2512t3w9e0eFGpfMCbA0FiJPksqjS-hYPkff9K9BxIGHiX7', 'width': 4096}]",ChIJdeUNGKUH2YgRYcag3CGNCWs,"{'compound_code': '4QC5+H3 Plantation, FL, USA', 'global_code': '76RX4QC5+H3'}",2.0,4.4,ChIJdeUNGKUH2YgRYcag3CGNCWs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",976.0,"7015 West Broward Boulevard, Plantation",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.121971, 'lng': -80.2423594}, 'viewport': {'northeast': {'lat': 26.1232489302915, 'lng': -80.24112166970849}, 'southwest': {'lat': 26.1205509697085, 'lng': -80.2438196302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,China Sun,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110577708822071673156"">Geneil Young</a>'], 'photo_reference': 'AW30NDyEg6qqPNJ3xzyzaQ041AlIDtVMjWgfeApvAfMs5NCUwlUjgj_wtXXlxOukqGJT9byBHeJsSUOwkPT7HmreEG0qbexdBLgjUYRQQIKBpyzSwTDzbfWLW_yLcFRlFE-ceGd4ZxrNVcHNsiVf-JKYjcrKll8NjCsuzuw7UAKEJ_Loh-4C', 'width': 2560}]",ChIJn_C8IqUH2YgR3kWi7aE2ZpA,"{'compound_code': '4QC5+Q3 Plantation, FL, USA', 'global_code': '76RX4QC5+Q3'}",1.0,3.5,ChIJn_C8IqUH2YgR3kWi7aE2ZpA,GOOGLE,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",135.0,"7039 West Broward Boulevard A, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1188211, 'lng': -80.2511257}, 'viewport': {'northeast': {'lat': 26.1199595302915, 'lng': -80.2499819697085}, 'southwest': {'lat': 26.1172615697085, 'lng': -80.2526799302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mustard Seed Bistro,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112652081900665257263"">Giovana Clavel</a>'], 'photo_reference': 'AW30NDzIankjG8CIa5xb2qVH9HHouVsM1WeLE8gcADmCB3gq4sy334JWl9IlNmWzdidJmoaCf4k1W9lV6DKPgBoxB8plsGywYTMKYJqCXynuuATv1CvhpGBBroSehk8zYj3P5JEIKXO17rbUg-Hv_NIqNwtx-dczDQ01c7nrhJBzOvKjOVrE', 'width': 4160}]",ChIJp5pG2LgH2YgRaVqXmefJae4,"{'compound_code': '4P9X+GG Plantation, FL, USA', 'global_code': '76RX4P9X+GG'}",2.0,4.6,ChIJp5pG2LgH2YgRaVqXmefJae4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",562.0,"256 South University Drive, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1432874, 'lng': -80.212868}, 'viewport': {'northeast': {'lat': 26.1446152802915, 'lng': -80.21159006970849}, 'southwest': {'lat': 26.1419173197085, 'lng': -80.21428803029151}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Wally Caramel Restaurant,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104370028167716198231"">La Belle Moe Restaurant</a>'], 'photo_reference': 'AW30NDz90UQtfqFFPTPq0tEwIXq-cS1HiqvpWGaPYJw2OIuTO-5ZMZ0LZUsLOq-DKcHS-YXr9SVV9uUFd4UHzKPhHwKZkZ8ECxqA4nNdpb6lgr6vnE-CXS_L-sKfJIQxH89cHnTGRTpL7-OTV5W3dmStsNSK4FlmpKj0nXBDP6QUuIu5OioU', 'width': 1920}]",ChIJzzo2tecG2YgRJ-MrstcAxag,"{'compound_code': '4QVP+8V Lauderhill, FL, USA', 'global_code': '76RX4QVP+8V'}",,3.9,ChIJzzo2tecG2YgRJ-MrstcAxag,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",55.0,"4711 Northwest 14th Street, Lauderhill",{'open_now': True}
OPERATIONAL,"{'location': {'lat': 26.1195334, 'lng': -80.25152039999999}, 'viewport': {'northeast': {'lat': 26.1208238302915, 'lng': -80.25014641970849}, 'southwest': {'lat': 26.1181258697085, 'lng': -80.2528443802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Il Baretto Ristorante,,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115205835301778524330"">Il Baretto Ristorante</a>'], 'photo_reference': 'AW30NDwErwux_k7IIyNXba_-GP1L8Yo-5QNj3H_S41MdTNN2iH2yNdjgVhZWOM27vOS1DggNV48-Wc96e-_GsbZqVyBl5ARSuaqMBNwHZyTVDSpHkeqz665AsZijaldpQoDzx2_Gaokm1Ybu2JzaCZVMa6VM4sE-14U0F1USfi0I3jzbihca', 'width': 750}]",ChIJUS1DKrkH2YgR5iyhHOd1oDc,"{'compound_code': '4P9X+R9 Plantation, FL, USA', 'global_code': '76RX4P9X+R9'}",2.0,4.6,ChIJUS1DKrkH2YgR5iyhHOd1oDc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",309.0,"220 South University Drive, Plantation",{'open_now': False}
OPERATIONAL,"{'location': {'lat': 26.1189442, 'lng': -80.25116349999999}, 'viewport': {'northeast': {'lat': 26.1202811802915, 'lng': -80.24990286970849}, 'southwest': {'lat': 26.1175832197085, 'lng': -80.2526008302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Marian's Bagels,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103860424887223121539"">Herve Andrieu</a>'], 'photo_reference': 'AW30NDyJSJMoTk2vcNZAjo75Wy24dEIZjr1FMNLWt-lJuE-CK482BIJye-Ys1ccDIqiNX1InrJFWDUq30Xc_ObOJuP5YAzCvQfEJzyXotqxKnMUUUFLwU7Ii7jRA_0y0_JVMhpoZ4bTzB4bUqt6ICAK6SzLVbnsefQu-yh5Nab4cfYLBxVbO', 'width': 4032}]",ChIJMTJq3rgH2YgRMKgC_pCLKhM,"{'compound_code': '4P9X+HG Plantation, FL, USA', 'global_code': '76RX4P9X+HG'}",1.0,4.4,ChIJMTJq3rgH2YgRMKgC_pCLKhM,GOOGLE,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",375.0,"248 South University Drive, Plantation",{'open_now': False}
